Event,Record,Country,Continent,URL,id,latitude,longitude,genero,Alpha-2 code,Alpha-3 code,Numeric,Athlete,Records
Long jump,7.57,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Male,AD,AND,,Estéve Martín,7.57
Triple jump,15.35,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Male,AD,AND,,Xavier Montanté,15.35
Shot put,13.62,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Male,AD,AND,,Ángel Moreno,13.62
Discus throw,48.74,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Male,AD,AND,,Ángel Moreno,48.74
Hammer throw,47.77,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Male,AD,AND,,Joan Valls,47.77
Javelin throw,61.64,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Male,AD,AND,,Adria Perez,61.64
100 m,12.01,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Cristina Llovera,12.01
200 m,24.95,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Cristina Llovera,24.95
400 m,58.65,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Carlota Malaga,58.65
800 m,02:13.0,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Natàlia Gallego,133
1500 m,04:38.9,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Silvia Felipo,278.9
3000 m,10:00.6,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Silvia Felipo,600.6
5000 m,17:19.4,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Silvia Felipo,1039.4
10000 m,36:38.6,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Silvia Felipo,2198.6
Half marathon,1:22:43,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Sílvia Felipo,4963
Marathon,3:09:49,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Dulce Casanova,11389
400 m hurdles,01:05.3,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Bruna Luque,65.3
3000 m steeplechase,11:19.8,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Xènia Mourelo,679.8
High jump,1.83,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Margarida Moreno,1.83
Pole vault,2.9,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,María Martínez,2.9
Long jump,5.75,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Montserrat Pujol,5.75
Triple jump,12.21,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Montserrat Pujol,12.21
Shot put,9.68,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Montserrat Pujol,9.68
Discus throw,28.96,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Míriam Tizón,28.96
Hammer throw,42.65,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Elena Villalón,42.65
Javelin throw,25.8,Andorra,Europe,https://en.wikipedia.org/wiki/List_of_Andorran_records_in_athletics,AD,42.546245,1.601554,Female,AD,AND,,Montserrat Pujol,25.8
100 m,9.86,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Frankie Fredericks,9.86
200 m,19.68,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Frankie Fredericks,19.68
400 m,46.14,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Daniel Haitembu,46.14
800 m,01:46.6,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Daniel Nghipandulwa,106.6
1500 m,03:45.3,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Reinholdt Iita,225.3
3000 m,08:13.9,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Ruben Indongo,493.9
5000 m,13:46.9,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Luketz Swartbooi,826.9
10000 m,28:38.2,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Mynhardt Mbeumuna Kauanivi,1718.2
Half marathon,1:01:26,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Luketz Swartbooi,3686
Marathon,2:09:08,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Luketz Swartbooi,7748
400 m hurdles,49.05,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Willie Smith,49.05
3000 m steeplechase,09:31.2,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Frank Tuihaleni Kayele,571.2
High jump,2.18,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Max Schäfer,2.18
Pole vault,4.84,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Johan Mostert,4.84
Long jump,8.24,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Stephan Louw,8.24
Triple jump,16.78,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Roger Haitengi,16.78
Shot put,17.1,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Derreck Wiggill,17.1
Discus throw,53.92,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Ryan Williams,53.92
Hammer throw,52.78,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Walter Mostert,52.78
Javelin throw,78.32,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,Strydom van der Wath,78.32
4 × 100 m relay,39.22,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,E. Tjiviju,
4 × 400 m relay,03:07.8,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Male,,NAM,,T. Auchamub,
100 m,11.38,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Globine Mayova,11.38
200 m,23.34,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Globine Mayova,23.34
400 m,51.24,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Tjipekapora Herunga,51.24
800 m,01:59.2,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Agnes Samaria,119.2
1500 m,04:05.3,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Agnes Samaria,245.3
3000 m,09:21.6,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Beata Naigambo,561.6
5000 m,15:44.5,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Helalia Johannes,944.5
10000 m,33:42.2,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Elizabeth Mongudhi,2022.2
Half marathon,1:10:59,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Helalia Johannes,4259
Marathon,2:22:25,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Helalia Johannes,8545
400 m hurdles,58.68,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Lilanne Klaasman,58.68
High jump,1.82,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Orla Venter,1.82
Pole vault,2.3,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Chenè de Wet,2.3
Long jump,6.05,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Ronel Moolman,6.05
Triple jump,11.77,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Jolene O'Conner,11.77
Shot put,13.82,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Charlene Engelbrecht,13.82
Discus throw,46.42,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Wilma Bredenham,46.42
Hammer throw,33.24,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Nadine van der Merwe,33.24
Javelin throw,49.41,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Daria Smith,49.41
4 × 100 m relay,45.49,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,Klaasman,
4 × 400 m relay,03:40.2,Namibia,Africa,https://en.wikipedia.org/wiki/List_of_Namibian_records_in_athletics,,-22.95764,18.49041,Female,,NAM,,T. Herunga,
100 m,10.79,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Li Xuemei,10.79
200 m,22.01,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Li Xuemei,22.01
400 m,49.81,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Ma Yuqin,49.81
800 m,01:55.5,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Liu Dong,115.5
1500 m,03:50.5,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Qu Yunxia,230.5
3000 m,08:06.1,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Wang Junxia,486.1
5000 m,14:28.1,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Jiang Bo,868.1
10000 m,29:31.8,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Wang Junxia,1771.8
Half marathon,1:08:40,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Sun Yingjie,4120
Marathon,2:19:39,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Sun Yingjie,8379
100 m hurdles,12.64,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Zhang Yu,12.64
400 m hurdles,53.96,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Han Qing,53.96
3000 m steeplechase,09:26.3,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Liu Nian,566.3
High jump,1.97,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Jin Ling,1.97
Pole vault,4.72,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Li Ling,4.72
Long jump,7.01,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Yao Weili,7.01
Triple jump,14.9,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Xie Limei,14.9
Shot put,21.76,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Li Meisu,21.76
Discus throw,71.68,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Xiao Yanling,71.68
Hammer throw,77.68,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Wang Zheng,77.68
Javelin throw,67.98,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,Lü Huihui,67.98
4 × 100 m relay,42.23,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,X. Lin,
4 × 400 m relay,03:24.3,China,Asia,https://en.wikipedia.org/wiki/List_of_Chinese_records_in_athletics,CN,35.86166,104.195397,Female,CN,CHN,,A. Xiaohong,
100 m,11.74,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Xenia Hiebert,11.74
200 m,24.31,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Anna Camila Pirelli,24.31
400 m,56.62,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Anna Camila Pirelli,56.62
800 m,02:06.4,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Maria Caballero,126.4
1500 m,04:20.9,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Maria Caballero,260.9
3000 m,09:42.9,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Maria Caballero,582.9
5000 m,16:13.3,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Carmen Martínez,973.3
10000 m,33:18.2,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Carmen Martínez,1998.2
Half marathon,1:15:44,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Carmen Patricia Martínez,4544
Marathon,2:35:17,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Carmen Patricia Martínez,9317
100 m hurdles,13.4,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Ana Camila Pirelli,13.4
400 m hurdles,01:01.9,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Fátima Amarilla,61.9
3000 m steeplechase,10:39.2,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,María Caballero,639.2
High jump,1.68,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Carolina Tovar,1.68
Pole vault,3.75,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Catalina Amarilla,3.75
Long jump,5.91,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Natalia Toledo,5.91
Triple jump,12.57,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Lizel Gómez,12.57
Shot put,14.87,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Ana Camila Pirelli,14.87
Discus throw,44.7,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Sadith Fretes,44.7
Hammer throw,60.81,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Paola Miranda,60.81
Javelin throw,57.77,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,Leryn Franco,57.77
4 × 100 m relay,47.43,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,D. Briza,
4 × 400 m relay,03:59.3,Paraguay,Americas,https://en.wikipedia.org/wiki/List_of_Paraguayan_records_in_athletics,PY,-23.442503,-58.443832,Female,PY,PRY,,L. Gómez,
100 m,10.98,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Angela Bailey,10.98
200 m,22.5,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Crystal Emmanuel,22.5
400 m,49.91,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Marita Payne Jillian Richardson,49.91
800 m,01:57.0,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Melissa Bishop,117
1500 m,03:56.1,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Gabriela Debues-Stafford,236.1
3000 m,08:32.2,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Angela Chalmers,512.2
5000 m,14:44.1,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Gabriela Debues-Stafford,884.1
10000 m,31:13.9,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Andrea Seccafien,1873.9
Half marathon,1:09:38,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Andrea Seccafien,4178
Marathon,2:23:12,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Natasha Wodak,8592
100 m hurdles,12.46,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Perdita Felicien,12.46
400 m hurdles,54.32,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Sage Watson,54.32
3000 m steeplechase,09:22.4,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Geneviève Lalonde,562.4
High jump,1.98,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Debbie Brill,1.98
Pole vault,4.82,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Alysha Newman,4.82
Long jump,6.99,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Christabel Nettey,6.99
Triple jump,13.99,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Tabia Charles,13.99
Shot put,20.33,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Sarah Mitton,20.33
Discus throw,62.72,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Carmen Ionesco,62.72
Hammer throw,77.67,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Camryn Rogers,77.67
Javelin throw,64.83,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,Elizabeth Gleadle,64.83
4 × 100 m relay,42.6,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,C. Emmanuel,
4 × 400 m relay,03:21.2,Canada,Americas,https://en.wikipedia.org/wiki/List_of_Canadian_records_in_athletics,CA,56.130366,-106.346771,Female,CA,CAN,,C. Crooks,
100 m,11.28,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Phil Healy,11.28
200 m,22.59,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Rhasidat Adeleke,22.59
400 m,50.53,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Rhasidat Adeleke,50.53
800 m,01:59.4,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Louise Shanahan,119.4
1500 m,03:58.8,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Sonia O'Sullivan,238.8
3000 m,08:21.6,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Sonia O'Sullivan,501.6
5000 m,14:41.0,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Sonia O'Sullivan,881
10000 m,30:47.6,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Sonia O'Sullivan,1847.6
Half marathon,1:08:54,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Catherina McKiernan,4134
Marathon,2:22:23,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Catherina McKiernan,8543
100 m hurdles,12.65,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Derval O'Rourke,12.65
400 m hurdles,54.31,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Susan Smith,54.31
3000 m steeplechase,09:28.3,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Roisin McGettigan,568.3
High jump,1.95,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Deirdre Ryan,1.95
Pole vault,4.6,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Tori Pena,4.6
Long jump,6.6,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Kelly Proper,6.6
Triple jump,13.62,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Taneisha Scanlon-Robinson,13.62
Shot put,16.99,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Marita Walton,16.99
